time,position
13166.3,1.77638e+07
13166.4,1.77633e+07
13166.5,1.77628e+07
13166.6,1.77623e+07
13166.7,1.77618e+07
13166.8,1.77613e+07
13166.9,1.77608e+07
13167,1.77603e+07
13167.1,1.77598e+07
13167.2,1.77592e+07
13167.3,1.77587e+07
13167.4,1.77582e+07
13167.5,1.77577e+07
13167.6,1.77572e+07
13167.7,1.77567e+07
13167.8,1.77562e+07
13167.9,1.77557e+07
13168,1.77552e+07
13168.1,1.77547e+07
13168.2,1.77541e+07
13168.3,1.77536e+07
13168.4,1.77531e+07
13168.5,1.77526e+07
13168.6,1.77521e+07
13168.7,1.77516e+07
13168.8,1.77511e+07
13168.9,1.77506e+07
13169,1.77501e+07
13169.1,1.77496e+07
13169.2,1.7749e+07
13169.3,1.77485e+07
13169.4,1.7748e+07
13169.5,1.77475e+07
13169.6,1.7747e+07
13169.7,1.77465e+07
13169.8,1.7746e+07
13169.9,1.77455e+07
13170,1.7745e+07
13170.1,1.77445e+07
13170.2,1.77439e+07
13170.3,1.77434e+07
13170.4,1.77429e+07
13170.5,1.77424e+07
13170.6,1.77419e+07
13170.7,1.77414e+07
13170.8,1.77409e+07
13170.9,1.77404e+07
13171,1.77399e+07
13171.1,1.77394e+07
13171.2,1.77388e+07
13171.3,1.77383e+07
13171.4,1.77378e+07
13171.5,1.77373e+07
13171.6,1.77368e+07
13171.7,1.77363e+07
13171.8,1.77358e+07
13171.9,1.77353e+07
13172,1.77348e+07
13172.1,1.77343e+07
13172.2,1.77337e+07
13172.3,1.77332e+07
13172.4,1.77327e+07
13172.5,1.77322e+07
13172.6,1.77317e+07
13172.7,1.77312e+07
13172.8,1.77307e+07
13172.9,1.77302e+07
13173,1.77297e+07
13173.1,1.77292e+07
13173.2,1.77286e+07
13173.3,1.77281e+07
13173.4,1.77276e+07
13173.5,1.77271e+07
13173.6,1.77266e+07
13173.7,1.77261e+07
13173.8,1.77256e+07
13173.9,1.77251e+07
13174,1.77246e+07
13174.1,1.7724e+07
13174.2,1.77235e+07
13174.3,1.7723e+07
13174.4,1.77225e+07
13174.5,1.7722e+07
13174.6,1.77215e+07
13174.7,1.7721e+07
13174.8,1.77205e+07
13174.9,1.772e+07
13175,1.77195e+07
13175.1,1.77189e+07
13175.2,1.77184e+07
13175.3,1.77179e+07
13175.4,1.77174e+07
13175.5,1.77169e+07
13175.6,1.77164e+07
13175.7,1.77159e+07
13175.8,1.77154e+07
13175.9,1.77149e+07
13176,1.77143e+07
13176.1,1.77138e+07
13176.2,1.77133e+07
13176.3,1.77128e+07
13176.4,1.77123e+07
13176.5,1.77118e+07
13176.6,1.77113e+07
13176.7,1.77108e+07
13176.8,1.77103e+07
13176.9,1.77097e+07
13177,1.77092e+07
13177.1,1.77087e+07
13177.2,1.77082e+07
13177.3,1.77077e+07
13177.4,1.77072e+07
13177.5,1.77067e+07
13177.6,1.77062e+07
13177.7,1.77057e+07
13177.8,1.77051e+07
13177.9,1.77046e+07
13178,1.77041e+07
13178.1,1.77036e+07
13178.2,1.77031e+07
13178.3,1.77026e+07
13178.4,1.77021e+07
13178.5,1.77016e+07
13178.6,1.77011e+07
13178.7,1.77005e+07
13178.8,1.77e+07
13178.9,1.76995e+07
13179,1.7699e+07
13179.1,1.76985e+07
13179.2,1.7698e+07
13179.3,1.76975e+07
13179.4,1.7697e+07
13179.5,1.76965e+07
13179.6,1.76959e+07
13179.7,1.76954e+07
13179.8,1.76949e+07
13179.9,1.76944e+07
13180,1.76939e+07
13180.1,1.76934e+07
13180.2,1.76929e+07
13180.3,1.76924e+07
13180.4,1.76919e+07
13180.5,1.76913e+07
13180.6,1.76908e+07
13180.7,1.76903e+07
13180.8,1.76898e+07
13180.9,1.76893e+07
13181,1.76888e+07
13181.1,1.76883e+07
13181.2,1.76878e+07
13181.3,1.76873e+07
13181.4,1.76867e+07
13181.5,1.76862e+07
13181.6,1.76857e+07
13181.7,1.76852e+07
13181.8,1.76847e+07
13181.9,1.76842e+07
13182,1.76837e+07
13182.1,1.76832e+07
13182.2,1.76826e+07
13182.3,1.76821e+07
13182.4,1.76816e+07
13182.5,1.76811e+07
13182.6,1.76806e+07
13182.7,1.76801e+07
13182.8,1.76796e+07
13182.9,1.76791e+07
13183,1.76786e+07
13183.1,1.7678e+07
13183.2,1.76775e+07
13183.3,1.7677e+07
13183.4,1.76765e+07
13183.5,1.7676e+07
13183.6,1.76755e+07
13183.7,1.7675e+07
13183.8,1.76745e+07
13183.9,1.7674e+07
13184,1.76734e+07
13184.1,1.76729e+07
13184.2,1.76724e+07
13184.3,1.76719e+07
13184.4,1.76714e+07
13184.5,1.76709e+07
13184.6,1.76704e+07
13184.7,1.76699e+07
13184.8,1.76693e+07
13184.9,1.76688e+07
13185,1.76683e+07
13185.1,1.76678e+07
13185.2,1.76673e+07
13185.3,1.76668e+07
13185.4,1.76663e+07
13185.5,1.76658e+07
13185.6,1.76652e+07
13185.7,1.76647e+07
13185.8,1.76642e+07
13185.9,1.76637e+07
13186,1.76632e+07
13186.1,1.76627e+07
13186.2,1.76622e+07
13186.3,1.76617e+07
13186.4,1.76612e+07
13186.5,1.76606e+07
13186.6,1.76601e+07
13186.7,1.76596e+07
13186.8,1.76591e+07
13186.9,1.76586e+07
13187,1.76581e+07
13187.1,1.76576e+07
13187.2,1.76571e+07
13187.3,1.76565e+07
13187.4,1.7656e+07
13187.5,1.76555e+07
13187.6,1.7655e+07
13187.7,1.76545e+07
13187.8,1.7654e+07
13187.9,1.76535e+07
13188,1.7653e+07
13188.1,1.76524e+07
13188.2,1.76519e+07
13188.3,1.76514e+07
13188.4,1.76509e+07
13188.5,1.76504e+07
13188.6,1.76499e+07
13188.7,1.76494e+07
13188.8,1.76489e+07
13188.9,1.76483e+07
13189,1.76478e+07
13189.1,1.76473e+07
13189.2,1.76468e+07
13189.3,1.76463e+07
13189.4,1.76458e+07
13189.5,1.76453e+07
13189.6,1.76448e+07
13189.7,1.76442e+07
13189.8,1.76437e+07
13189.9,1.76432e+07
13190,1.76427e+07
13190.1,1.76422e+07
13190.2,1.76417e+07
13190.3,1.76412e+07
13190.4,1.76407e+07
13190.5,1.76401e+07
13190.6,1.76396e+07
13190.7,1.76391e+07
13190.8,1.76386e+07
13190.9,1.76381e+07
13191,1.76376e+07
13191.1,1.76371e+07
13191.2,1.76366e+07
13191.3,1.7636e+07
13191.4,1.76355e+07
13191.5,1.7635e+07
13191.6,1.76345e+07
13191.7,1.7634e+07
13191.8,1.76335e+07
13191.9,1.7633e+07
13192,1.76325e+07
13192.1,1.76319e+07
13192.2,1.76314e+07
13192.3,1.76309e+07
13192.4,1.76304e+07
13192.5,1.76299e+07
13192.6,1.76294e+07
13192.7,1.76289e+07
13192.8,1.76283e+07
13192.9,1.76278e+07
13193,1.76273e+07
13193.1,1.76268e+07
13193.2,1.76263e+07
13193.3,1.76258e+07
13193.4,1.76253e+07
13193.5,1.76248e+07
13193.6,1.76242e+07
13193.7,1.76237e+07
13193.8,1.76232e+07
13193.9,1.76227e+07
13194,1.76222e+07
13194.1,1.76217e+07
13194.2,1.76212e+07
13194.3,1.76207e+07
13194.4,1.76201e+07
13194.5,1.76196e+07
13194.6,1.76191e+07
13194.7,1.76186e+07
13194.8,1.76181e+07
13194.9,1.76176e+07
13195,1.76171e+07
13195.1,1.76165e+07
13195.2,1.7616e+07
13195.3,1.76155e+07
13195.4,1.7615e+07
13195.5,1.76145e+07
13195.6,1.7614e+07
13195.7,1.76135e+07
13195.8,1.7613e+07
13195.9,1.76124e+07
13196,1.76119e+07
13196.1,1.76114e+07
13196.2,1.76109e+07
13196.3,1.76104e+07
13196.4,1.76099e+07
13196.5,1.76094e+07
13196.6,1.76088e+07
13196.7,1.76083e+07
13196.8,1.76078e+07
13196.9,1.76073e+07
13197,1.76068e+07
13197.1,1.76063e+07
13197.2,1.76058e+07
13197.3,1.76053e+07
13197.4,1.76047e+07
13197.5,1.76042e+07
13197.6,1.76037e+07
13197.7,1.76032e+07
13197.8,1.76027e+07
13197.9,1.76022e+07
13198,1.76017e+07
13198.1,1.76011e+07
13198.2,1.76006e+07
13198.3,1.76001e+07
13198.4,1.75996e+07
13198.5,1.75991e+07
13198.6,1.75986e+07
13198.7,1.75981e+07
13198.8,1.75975e+07
13198.9,1.7597e+07
13199,1.75965e+07
13199.1,1.7596e+07
13199.2,1.75955e+07
13199.3,1.7595e+07
13199.4,1.75945e+07
13199.5,1.7594e+07
13199.6,1.75934e+07
13199.7,1.75929e+07
13199.8,1.75924e+07
13199.9,1.75919e+07
13200,1.75914e+07
13200.1,1.75909e+07
13200.2,1.75904e+07
13200.3,1.75898e+07
13200.4,1.75893e+07
13200.5,1.75888e+07
13200.6,1.75883e+07
13200.7,1.75878e+07
13200.8,1.75873e+07
13200.9,1.75868e+07
13201,1.75862e+07
13201.1,1.75857e+07
13201.2,1.75852e+07
13201.3,1.75847e+07
13201.4,1.75842e+07
13201.5,1.75837e+07
13201.6,1.75832e+07
13201.7,1.75826e+07
13201.8,1.75821e+07
13201.9,1.75816e+07
13202,1.75811e+07
13202.1,1.75806e+07
13202.2,1.75801e+07
13202.3,1.75796e+07
13202.4,1.7579e+07
13202.5,1.75785e+07
13202.6,1.7578e+07
13202.7,1.75775e+07
13202.8,1.7577e+07
13202.9,1.75765e+07
13203,1.7576e+07
13203.1,1.75754e+07
13203.2,1.75749e+07
13203.3,1.75744e+07
13203.4,1.75739e+07
13203.5,1.75734e+07
13203.6,1.75729e+07
13203.7,1.75724e+07
13203.8,1.75718e+07
13203.9,1.75713e+07
13204,1.75708e+07
13204.1,1.75703e+07
13204.2,1.75698e+07
13204.3,1.75693e+07
13204.4,1.75688e+07
13204.5,1.75682e+07
13204.6,1.75677e+07
13204.7,1.75672e+07
13204.8,1.75667e+07
13204.9,1.75662e+07
13205,1.75657e+07
13205.1,1.75652e+07
13205.2,1.75646e+07
13205.3,1.75641e+07
13205.4,1.75636e+07
13205.5,1.75631e+07
13205.6,1.75626e+07
13205.7,1.75621e+07
13205.8,1.75616e+07
13205.9,1.7561e+07
13206,1.75605e+07
13206.1,1.756e+07
13206.2,1.75595e+07
13206.3,1.7559e+07
13206.4,1.75585e+07
13206.5,1.7558e+07
13206.6,1.75574e+07
13206.7,1.75569e+07
13206.8,1.75564e+07
13206.9,1.75559e+07
13207,1.75554e+07
13207.1,1.75549e+07
13207.2,1.75544e+07
13207.3,1.75538e+07
13207.4,1.75533e+07
13207.5,1.75528e+07
13207.6,1.75523e+07
13207.7,1.75518e+07
13207.8,1.75513e+07
13207.9,1.75507e+07
13208,1.75502e+07
13208.1,1.75497e+07
13208.2,1.75492e+07
13208.3,1.75487e+07
13208.4,1.75482e+07
13208.5,1.75477e+07
13208.6,1.75471e+07
13208.7,1.75466e+07
13208.8,1.75461e+07
13208.9,1.75456e+07
13209,1.75451e+07
13209.1,1.75446e+07
13209.2,1.75441e+07
13209.3,1.75435e+07
13209.4,1.7543e+07
13209.5,1.75425e+07
13209.6,1.7542e+07
13209.7,1.75415e+07
13209.8,1.7541e+07
13209.9,1.75404e+07
13210,1.75399e+07
13210.1,1.75394e+07
13210.2,1.75389e+07
13210.3,1.75384e+07
13210.4,1.75379e+07
13210.5,1.75374e+07
13210.6,1.75368e+07
13210.7,1.75363e+07
13210.8,1.75358e+07
13210.9,1.75353e+07
13211,1.75348e+07
13211.1,1.75343e+07
13211.2,1.75337e+07
13211.3,1.75332e+07
13211.4,1.75327e+07
13211.5,1.75322e+07
13211.6,1.75317e+07
13211.7,1.75312e+07
13211.8,1.75307e+07
13211.9,1.75301e+07
13212,1.75296e+07
13212.1,1.75291e+07
13212.2,1.75286e+07
13212.3,1.75281e+07
13212.4,1.75276e+07
13212.5,1.7527e+07
13212.6,1.75265e+07
13212.7,1.7526e+07
13212.8,1.75255e+07
13212.9,1.7525e+07
13213,1.75245e+07
13213.1,1.7524e+07
13213.2,1.75234e+07
13213.3,1.75229e+07
13213.4,1.75224e+07
13213.5,1.75219e+07
13213.6,1.75214e+07
13213.7,1.75209e+07
13213.8,1.75203e+07
13213.9,1.75198e+07
13214,1.75193e+07
13214.1,1.75188e+07
13214.2,1.75183e+07
13214.3,1.75178e+07
13214.4,1.75173e+07
13214.5,1.75167e+07
13214.6,1.75162e+07
13214.7,1.75157e+07
13214.8,1.75152e+07
13214.9,1.75147e+07
13215,1.75142e+07
13215.1,1.75136e+07
13215.2,1.75131e+07
13215.3,1.75126e+07
13215.4,1.75121e+07
13215.5,1.75116e+07
13215.6,1.75111e+07
13215.7,1.75105e+07
13215.8,1.751e+07
13215.9,1.75095e+07
13216,1.7509e+07
13216.1,1.75085e+07
13216.2,1.7508e+07
13216.3,1.75075e+07
13216.4,1.75069e+07
13216.5,1.75064e+07
13216.6,1.75059e+07
13216.7,1.75054e+07
13216.8,1.75049e+07
13216.9,1.75044e+07
13217,1.75038e+07
13217.1,1.75033e+07
13217.2,1.75028e+07
13217.3,1.75023e+07
13217.4,1.75018e+07
13217.5,1.75013e+07
13217.6,1.75007e+07
13217.7,1.75002e+07
13217.8,1.74997e+07
13217.9,1.74992e+07
13218,1.74987e+07
13218.1,1.74982e+07
13218.2,1.74976e+07
13218.3,1.74971e+07
13218.4,1.74966e+07
13218.5,1.74961e+07
13218.6,1.74956e+07
13218.7,1.74951e+07
13218.8,1.74945e+07
13218.9,1.7494e+07
13219,1.74935e+07
13219.1,1.7493e+07
13219.2,1.74925e+07
13219.3,1.7492e+07
13219.4,1.74914e+07
13219.5,1.74909e+07
13219.6,1.74904e+07
13219.7,1.74899e+07
13219.8,1.74894e+07
13219.9,1.74889e+07
13220,1.74883e+07
13220.1,1.74878e+07
13220.2,1.74873e+07
13220.3,1.74868e+07
13220.4,1.74863e+07
13220.5,1.74858e+07
13220.6,1.74853e+07
13220.7,1.74847e+07
13220.8,1.74842e+07
13220.9,1.74837e+07
13221,1.74832e+07
13221.1,1.74827e+07
13221.2,1.74822e+07
13221.3,1.74816e+07
13221.4,1.74811e+07
13221.5,1.74806e+07
13221.6,1.74801e+07
13221.7,1.74796e+07
13221.8,1.74791e+07
13221.9,1.74785e+07
13222,1.7478e+07
13222.1,1.74775e+07
13222.2,1.7477e+07
13222.3,1.74765e+07
13222.4,1.7476e+07
13222.5,1.74754e+07
13222.6,1.74749e+07
13222.7,1.74744e+07
13222.8,1.74739e+07
13222.9,1.74734e+07
13223,1.74728e+07
13223.1,1.74723e+07
13223.2,1.74718e+07
13223.3,1.74713e+07
13223.4,1.74708e+07
13223.5,1.74703e+07
13223.6,1.74697e+07
13223.7,1.74692e+07
13223.8,1.74687e+07
13223.9,1.74682e+07
13224,1.74677e+07
13224.1,1.74672e+07
13224.2,1.74666e+07
13224.3,1.74661e+07
13224.4,1.74656e+07
13224.5,1.74651e+07
13224.6,1.74646e+07
13224.7,1.74641e+07
13224.8,1.74635e+07
13224.9,1.7463e+07
13225,1.74625e+07
13225.1,1.7462e+07
13225.2,1.74615e+07
13225.3,1.7461e+07
13225.4,1.74604e+07
13225.5,1.74599e+07
13225.6,1.74594e+07
13225.7,1.74589e+07
13225.8,1.74584e+07
13225.9,1.74579e+07
13226,1.74573e+07
13226.1,1.74568e+07
13226.2,1.74563e+07
13226.3,1.74558e+07
13226.4,1.74553e+07
13226.5,1.74548e+07
13226.6,1.74542e+07
13226.7,1.74537e+07
13226.8,1.74532e+07
13226.9,1.74527e+07
13227,1.74522e+07
13227.1,1.74516e+07
13227.2,1.74511e+07
13227.3,1.74506e+07
13227.4,1.74501e+07
13227.5,1.74496e+07
13227.6,1.74491e+07
13227.7,1.74485e+07
13227.8,1.7448e+07
13227.9,1.74475e+07
13228,1.7447e+07
13228.1,1.74465e+07
13228.2,1.7446e+07
13228.3,1.74454e+07
13228.4,1.74449e+07
13228.5,1.74444e+07
13228.6,1.74439e+07
13228.7,1.74434e+07
13228.8,1.74429e+07
13228.9,1.74423e+07
13229,1.74418e+07
13229.1,1.74413e+07
13229.2,1.74408e+07
13229.3,1.74403e+07
13229.4,1.74397e+07
13229.5,1.74392e+07
13229.6,1.74387e+07
13229.7,1.74382e+07
13229.8,1.74377e+07
13229.9,1.74372e+07
13230,1.74366e+07
13230.1,1.74361e+07
13230.2,1.74356e+07
13230.3,1.74351e+07
13230.4,1.74346e+07
13230.5,1.7434e+07
13230.6,1.74335e+07
13230.7,1.7433e+07
13230.8,1.74325e+07
13230.9,1.7432e+07
13231,1.74315e+07
13231.1,1.74309e+07
13231.2,1.74304e+07
13231.3,1.74299e+07
13231.4,1.74294e+07
13231.5,1.74289e+07
13231.6,1.74284e+07
13231.7,1.74278e+07
13231.8,1.74273e+07
13231.9,1.74268e+07
13232,1.74263e+07
13232.1,1.74258e+07
13232.2,1.74252e+07
13232.3,1.74247e+07
13232.4,1.74242e+07
13232.5,1.74237e+07
13232.6,1.74232e+07
13232.7,1.74227e+07
13232.8,1.74221e+07
13232.9,1.74216e+07
13233,1.74211e+07
13233.1,1.74206e+07
13233.2,1.74201e+07
13233.3,1.74195e+07
13233.4,1.7419e+07
13233.5,1.74185e+07
13233.6,1.7418e+07
13233.7,1.74175e+07
13233.8,1.7417e+07
13233.9,1.74164e+07
13234,1.74159e+07
13234.1,1.74154e+07
13234.2,1.74149e+07
13234.3,1.74144e+07
13234.4,1.74138e+07
13234.5,1.74133e+07
13234.6,1.74128e+07
13234.7,1.74123e+07
13234.8,1.74118e+07
13234.9,1.74113e+07
13235,1.74107e+07
13235.1,1.74102e+07
13235.2,1.74097e+07
13235.3,1.74092e+07
13235.4,1.74087e+07
13235.5,1.74081e+07
13235.6,1.74076e+07
13235.7,1.74071e+07
13235.8,1.74066e+07
13235.9,1.74061e+07
13236,1.74055e+07
13236.1,1.7405e+07
13236.2,1.74045e+07
13236.3,1.7404e+07
13236.4,1.74035e+07
13236.5,1.7403e+07
13236.6,1.74024e+07
13236.7,1.74019e+07
13236.8,1.74014e+07
13236.9,1.74009e+07
13237,1.74004e+07
13237.1,1.73998e+07
13237.2,1.73993e+07
13237.3,1.73988e+07
13237.4,1.73983e+07
13237.5,1.73978e+07
13237.6,1.73972e+07
13237.7,1.73967e+07
13237.8,1.73962e+07
13237.9,1.73957e+07
13238,1.73952e+07
13238.1,1.73947e+07
13238.2,1.73941e+07
13238.3,1.73936e+07
13238.4,1.73931e+07
13238.5,1.73926e+07
13238.6,1.73921e+07
13238.7,1.73915e+07
13238.8,1.7391e+07
13238.9,1.73905e+07
13239,1.739e+07
13239.1,1.73895e+07
13239.2,1.73889e+07
13239.3,1.73884e+07
13239.4,1.73879e+07
13239.5,1.73874e+07
13239.6,1.73869e+07
13239.7,1.73864e+07
13239.8,1.73858e+07
13239.9,1.73853e+07
13240,1.73848e+07
13240.1,1.73843e+07
13240.2,1.73838e+07
13240.3,1.73832e+07
13240.4,1.73827e+07
13240.5,1.73822e+07
13240.6,1.73817e+07
13240.7,1.73812e+07
13240.8,1.73806e+07
13240.9,1.73801e+07
13241,1.73796e+07
13241.1,1.73791e+07
13241.2,1.73786e+07
13241.3,1.7378e+07
13241.4,1.73775e+07
13241.5,1.7377e+07
13241.6,1.73765e+07
13241.7,1.7376e+07
13241.8,1.73754e+07
13241.9,1.73749e+07
13242,1.73744e+07
13242.1,1.73739e+07
13242.2,1.73734e+07
13242.3,1.73729e+07
13242.4,1.73723e+07
13242.5,1.73718e+07
13242.6,1.73713e+07
13242.7,1.73708e+07
13242.8,1.73703e+07
13242.9,1.73697e+07
13243,1.73692e+07
13243.1,1.73687e+07
13243.2,1.73682e+07
13243.3,1.73677e+07
13243.4,1.73671e+07
13243.5,1.73666e+07
13243.6,1.73661e+07
13243.7,1.73656e+07
13243.8,1.73651e+07
13243.9,1.73645e+07
13244,1.7364e+07
13244.1,1.73635e+07
13244.2,1.7363e+07
13244.3,1.73625e+07
13244.4,1.73619e+07
13244.5,1.73614e+07
13244.6,1.73609e+07
13244.7,1.73604e+07
13244.8,1.73599e+07
13244.9,1.73593e+07
13245,1.73588e+07
13245.1,1.73583e+07
13245.2,1.73578e+07
13245.3,1.73573e+07
13245.4,1.73567e+07
13245.5,1.73562e+07
13245.6,1.73557e+07
13245.7,1.73552e+07
13245.8,1.73547e+07
13245.9,1.73541e+07
13246,1.73536e+07
13246.1,1.73531e+07
13246.2,1.73526e+07
13246.3,1.73521e+07
13246.4,1.73515e+07
13246.5,1.7351e+07
13246.6,1.73505e+07
13246.7,1.735e+07
13246.8,1.73495e+07
13246.9,1.73489e+07
13247,1.73484e+07
13247.1,1.73479e+07
13247.2,1.73474e+07
13247.3,1.73469e+07
13247.4,1.73463e+07
13247.5,1.73458e+07
13247.6,1.73453e+07
13247.7,1.73448e+07
13247.8,1.73443e+07
13247.9,1.73437e+07
13248,1.73432e+07
13248.1,1.73427e+07
13248.2,1.73422e+07
13248.3,1.73417e+07
13248.4,1.73411e+07
13248.5,1.73406e+07
13248.6,1.73401e+07
13248.7,1.73396e+07
13248.8,1.73391e+07
13248.9,1.73385e+07
13249,1.7338e+07
13249.1,1.73375e+07
13249.2,1.7337e+07
13249.3,1.73365e+07
13249.4,1.73359e+07
13249.5,1.73354e+07
13249.6,1.73349e+07
13249.7,1.73344e+07
13249.8,1.73339e+07
13249.9,1.73333e+07
13250,1.73328e+07
13250.1,1.73323e+07
13250.2,1.73318e+07
13250.3,1.73313e+07
13250.4,1.73307e+07
13250.5,1.73302e+07
13250.6,1.73297e+07
13250.7,1.73292e+07
13250.8,1.73287e+07
13250.9,1.73281e+07
13251,1.73276e+07
13251.1,1.73271e+07
13251.2,1.73266e+07
13251.3,1.73261e+07
13251.4,1.73255e+07
13251.5,1.7325e+07
13251.6,1.73245e+07
13251.7,1.7324e+07
13251.8,1.73235e+07
13251.9,1.73229e+07
13252,1.73224e+07
13252.1,1.73219e+07
13252.2,1.73214e+07
13252.3,1.73208e+07
13252.4,1.73203e+07
13252.5,1.73198e+07
13252.6,1.73193e+07
13252.7,1.73188e+07
13252.8,1.73182e+07
13252.9,1.73177e+07
13253,1.73172e+07
13253.1,1.73167e+07
13253.2,1.73162e+07
13253.3,1.73156e+07
13253.4,1.73151e+07
13253.5,1.73146e+07
13253.6,1.73141e+07
13253.7,1.73136e+07
13253.8,1.7313e+07
13253.9,1.73125e+07
13254,1.7312e+07
13254.1,1.73115e+07
13254.2,1.7311e+07
13254.3,1.73104e+07
13254.4,1.73099e+07
13254.5,1.73094e+07
13254.6,1.73089e+07
13254.7,1.73083e+07
13254.8,1.73078e+07
13254.9,1.73073e+07
13255,1.73068e+07
13255.1,1.73063e+07
13255.2,1.73057e+07
13255.3,1.73052e+07
13255.4,1.73047e+07
13255.5,1.73042e+07
13255.6,1.73037e+07
13255.7,1.73031e+07
13255.8,1.73026e+07
13255.9,1.73021e+07
13256,1.73016e+07
13256.1,1.73011e+07
13256.2,1.73005e+07
13256.3,1.73e+07
13256.4,1.72995e+07
13256.5,1.7299e+07
13256.6,1.72984e+07
13256.7,1.72979e+07
13256.8,1.72974e+07
13256.9,1.72969e+07
13257,1.72964e+07
13257.1,1.72958e+07
13257.2,1.72953e+07
13257.3,1.72948e+07
13257.4,1.72943e+07
13257.5,1.72938e+07
13257.6,1.72932e+07
13257.7,1.72927e+07
13257.8,1.72922e+07
13257.9,1.72917e+07
13258,1.72911e+07
13258.1,1.72906e+07
13258.2,1.72901e+07
13258.3,1.72896e+07
13258.4,1.72891e+07
13258.5,1.72885e+07
13258.6,1.7288e+07
13258.7,1.72875e+07
13258.8,1.7287e+07
13258.9,1.72865e+07
13259,1.72859e+07
13259.1,1.72854e+07
13259.2,1.72849e+07
13259.3,1.72844e+07
13259.4,1.72838e+07
13259.5,1.72833e+07
13259.6,1.72828e+07
13259.7,1.72823e+07
13259.8,1.72818e+07
13259.9,1.72812e+07
13260,1.72807e+07
13260.1,1.72802e+07
13260.2,1.72797e+07
13260.3,1.72791e+07
13260.4,1.72786e+07
13260.5,1.72781e+07
13260.6,1.72776e+07
13260.7,1.72771e+07
13260.8,1.72765e+07
13260.9,1.7276e+07
13261,1.72755e+07
13261.1,1.7275e+07
13261.2,1.72745e+07
13261.3,1.72739e+07
13261.4,1.72734e+07
13261.5,1.72729e+07
13261.6,1.72724e+07
13261.7,1.72718e+07
13261.8,1.72713e+07
13261.9,1.72708e+07
13262,1.72703e+07
13262.1,1.72698e+07
13262.2,1.72692e+07
13262.3,1.72687e+07
13262.4,1.72682e+07
13262.5,1.72677e+07
13262.6,1.72671e+07
13262.7,1.72666e+07
13262.8,1.72661e+07
13262.9,1.72656e+07
13263,1.72651e+07
13263.1,1.72645e+07
13263.2,1.7264e+07
13263.3,1.72635e+07
13263.4,1.7263e+07
13263.5,1.72624e+07
13263.6,1.72619e+07
13263.7,1.72614e+07
13263.8,1.72609e+07
13263.9,1.72604e+07
13264,1.72598e+07
13264.1,1.72593e+07
13264.2,1.72588e+07
13264.3,1.72583e+07
13264.4,1.72577e+07
13264.5,1.72572e+07
13264.6,1.72567e+07
13264.7,1.72562e+07
13264.8,1.72557e+07
13264.9,1.72551e+07
13265,1.72546e+07
13265.1,1.72541e+07
13265.2,1.72536e+07
13265.3,1.7253e+07
13265.4,1.72525e+07
13265.5,1.7252e+07
13265.6,1.72515e+07
13265.7,1.7251e+07
13265.8,1.72504e+07
13265.9,1.72499e+07
13266,1.72494e+07
13266.1,1.72489e+07
13266.2,1.72483e+07
13266.3,1.72478e+07
13266.4,1.72473e+07
13266.5,1.72468e+07
13266.6,1.72462e+07
13266.7,1.72457e+07
13266.8,1.72452e+07
13266.9,1.72447e+07
13267,1.72442e+07
13267.1,1.72436e+07
13267.2,1.72431e+07
13267.3,1.72426e+07
13267.4,1.72421e+07
13267.5,1.72415e+07
13267.6,1.7241e+07
13267.7,1.72405e+07
13267.8,1.724e+07
13267.9,1.72395e+07
13268,1.72389e+07
13268.1,1.72384e+07
13268.2,1.72379e+07
13268.3,1.72374e+07
13268.4,1.72368e+07
13268.5,1.72363e+07
13268.6,1.72358e+07
13268.7,1.72353e+07
13268.8,1.72347e+07
13268.9,1.72342e+07
13269,1.72337e+07
13269.1,1.72332e+07
13269.2,1.72327e+07
13269.3,1.72321e+07
13269.4,1.72316e+07
13269.5,1.72311e+07
13269.6,1.72306e+07
13269.7,1.723e+07
13269.8,1.72295e+07
13269.9,1.7229e+07
13270,1.72285e+07
13270.1,1.72279e+07
13270.2,1.72274e+07
13270.3,1.72269e+07
13270.4,1.72264e+07
13270.5,1.72259e+07
13270.6,1.72253e+07
13270.7,1.72248e+07
13270.8,1.72243e+07
13270.9,1.72238e+07
13271,1.72232e+07
13271.1,1.72227e+07
13271.2,1.72222e+07
13271.3,1.72217e+07
13271.4,1.72211e+07
13271.5,1.72206e+07
13271.6,1.72201e+07
13271.7,1.72196e+07
13271.8,1.72191e+07
13271.9,1.72185e+07
13272,1.7218e+07
13272.1,1.72175e+07
13272.2,1.7217e+07
13272.3,1.72164e+07
13272.4,1.72159e+07
13272.5,1.72154e+07
13272.6,1.72149e+07
13272.7,1.72143e+07
13272.8,1.72138e+07
13272.9,1.72133e+07
13273,1.72128e+07
13273.1,1.72122e+07
13273.2,1.72117e+07
13273.3,1.72112e+07
13273.4,1.72107e+07
13273.5,1.72102e+07
13273.6,1.72096e+07
13273.7,1.72091e+07
13273.8,1.72086e+07
13273.9,1.72081e+07
13274,1.72075e+07
13274.1,1.7207e+07
13274.2,1.72065e+07
13274.3,1.7206e+07
13274.4,1.72054e+07
13274.5,1.72049e+07
13274.6,1.72044e+07
13274.7,1.72039e+07
13274.8,1.72033e+07
13274.9,1.72028e+07
13275,1.72023e+07
13275.1,1.72018e+07
13275.2,1.72013e+07
13275.3,1.72007e+07
13275.4,1.72002e+07
13275.5,1.71997e+07
13275.6,1.71992e+07
